Denumire Judet,Tip localitate,Localitate,Numar Locuitori,Suprafata
BOTOSANI,ORAS,FLAMINZI,"11,667","1,850"
BOTOSANI,ORAS,SAVENI,"7,678",643
BOTOSANI,ORAS,STEFANESTI,"5,586",830
BOTOSANI,COMUNA,ADASENI,"1,583",382
BOTOSANI,COMUNA,ALBESTI,"6,520",836
BOTOSANI,COMUNA,AVRAMENI,"3,690",637
BOTOSANI,COMUNA,BALUSENI,"4,897","1,336"
BOTOSANI,COMUNA,BLANDESTI,"2,207",477
BOTOSANI,COMUNA,BRAESTI,"2,062",492
BOTOSANI,COMUNA,BROSCAUTI,"3,341",496
BOTOSANI,COMUNA,CALARASI,"3,537",524
BOTOSANI,COMUNA,CANDESTI,"2,132",576
BOTOSANI,COMUNA,CONCESTI,"1,872",421
BOTOSANI,COMUNA,COPALAU,"4,097",648
BOTOSANI,COMUNA,CORDARENI,"1,868",531
BOTOSANI,COMUNA,CORLATENI,"2,360",713
BOTOSANI,COMUNA,CORNI,"6,735",991
BOTOSANI,COMUNA,COSULA,"2,987",600
BOTOSANI,COMUNA,COTUSCA,"4,796","1,170"
BOTOSANI,COMUNA,CRISTESTI,"4,920","1,027"
BOTOSANI,COMUNA,CRISTINESTI,"3,809","1,062"
BOTOSANI,COMUNA,CURTESTI,"4,926","1,240"
BOTOSANI,COMUNA,DERSCA,"3,018",623
BOTOSANI,COMUNA,DIMACHENI,"1,375",269
BOTOSANI,COMUNA,DINGENI,"3,046",588
BOTOSANI,COMUNA,DOBARCENI,"2,689",487
BOTOSANI,COMUNA,DRAGUSENI,"2,679",438
BOTOSANI,COMUNA,DURNESTI,"3,943",832
BOTOSANI,COMUNA,FRUMUSICA,"5,989",948
BOTOSANI,COMUNA,GEORGE ENESCU,"3,425",882
BOTOSANI,COMUNA,GORBANESTI,"3,354",631
BOTOSANI,COMUNA,HANESTI,"2,104",267
BOTOSANI,COMUNA,HAVARNA,"4,592",784
BOTOSANI,COMUNA,HILISEU,"3,614","1,252"
BOTOSANI,COMUNA,HLIPICENI,"3,644",694
BOTOSANI,COMUNA,HUDESTI,"6,152","1,173"
BOTOSANI,COMUNA,IBANESTI,"4,013",823
BOTOSANI,COMUNA,LEORDA,"2,640",531
BOTOSANI,COMUNA,LOZNA,"2,141",436
BOTOSANI,COMUNA,LUNCA,"4,337",779
BOTOSANI,COMUNA,MANOLEASA,"3,451",718
BOTOSANI,COMUNA,MIHAI EMINESCU,"7,494","1,940"
BOTOSANI,COMUNA,MIHAILENI,"2,726",552
BOTOSANI,COMUNA,MIHALASENI,"2,271",399
BOTOSANI,COMUNA,MILEANCA,"2,674",561
BOTOSANI,COMUNA,MITOC,"1,894",356
BOTOSANI,COMUNA,NICSENI,"2,675",541
BOTOSANI,COMUNA,PALTINIS,"3,113","1,190"
BOTOSANI,COMUNA,POMARLA,"2,729",850
BOTOSANI,COMUNA,PRAJENI,"3,346",459
BOTOSANI,COMUNA,RACHITI,"4,929","1,136"
BOTOSANI,COMUNA,RADAUTI PRUT,"3,602",856
BOTOSANI,COMUNA,RAUSENI,"2,942",557
BOTOSANI,COMUNA,RIPICENI,"2,118",228
BOTOSANI,COMUNA,ROMA,"3,409",536
BOTOSANI,COMUNA,ROMANESTI,"1,992",349
BOTOSANI,COMUNA,SANTA MARE,"3,001",587
BOTOSANI,COMUNA,SENDRICENI,"4,419",980
BOTOSANI,COMUNA,STAUCENI,"3,514",480
BOTOSANI,COMUNA,STIUBIENI,"2,755",490
BOTOSANI,COMUNA,SUHARAU,"4,789","1,159"
BOTOSANI,COMUNA,SULITA,"3,031",712
BOTOSANI,COMUNA,TODIRENI,"3,540",536
BOTOSANI,COMUNA,TRUSESTI,"5,538",879
BOTOSANI,COMUNA,TUDORA,"5,112",803
BOTOSANI,COMUNA,UNGURENI,"6,835","1,254"
BOTOSANI,COMUNA,UNTENI,"2,781",605
BOTOSANI,COMUNA,VACULESTI,"2,230",578
BOTOSANI,COMUNA,VIISOARA,"1,950",542
BOTOSANI,COMUNA,VIRFU CIMPULUI,"3,708",663
BOTOSANI,COMUNA,VLADENI,"4,983",706
BOTOSANI,COMUNA,VLASINESTI,"3,082",381
BOTOSANI,COMUNA,VORNICENI,"4,305",691
BOTOSANI,COMUNA,VORONA,"7,818","1,239"
BRASOV,MUNICIPIU,BRASOV,"274,935","12,477"
BRASOV,MUNICIPIU,CODLEA,"24,505","1,091"
BRASOV,MUNICIPIU,FAGARAS,"36,555","1,271"
BRASOV,MUNICIPIU,SACELE,"34,215","1,978"
BRASOV,ORAS,GHIMBAV,"5,639",572
BRASOV,ORAS,PREDEAL,"5,115","1,448"
BRASOV,ORAS,RASNOV,"16,677",846
BRASOV,ORAS,RUPEA,"5,511",522
BRASOV,ORAS,VICTORIA,"8,239",930
BRASOV,ORAS,ZARNESTI,"25,352",608
BRASOV,COMUNA,APATA,"3,387",314
BRASOV,COMUNA,AUGUSTIN,"1,888",99
BRASOV,COMUNA,BECLEAN,"1,688",368
BRASOV,COMUNA,BOD,"4,750",486
BRASOV,COMUNA,BRAN,"5,412",934
BRASOV,COMUNA,BUDILA,"4,419",303
BRASOV,COMUNA,BUNESTI,"2,550",397
BRASOV,COMUNA,CATA,"2,751",313
BRASOV,COMUNA,CINCU,"1,868",262
BRASOV,COMUNA,COMANA,"2,882",358
BRASOV,COMUNA,CRISTIAN,"4,958",472
BRASOV,COMUNA,CRIZBAV,"2,506",109
BRASOV,COMUNA,DRAGUS,"1,242",180
BRASOV,COMUNA,DUMBRAVITA,"5,187",351
BRASOV,COMUNA,FELDIOARA,"7,164",995
BRASOV,COMUNA,FUNDATA,745,624
BRASOV,COMUNA,HALCHIU,"4,883",312
BRASOV,COMUNA,HARMAN,"5,727",801
BRASOV,COMUNA,HIRSENI,"2,236",336
BRASOV,COMUNA,HOGHIZ,"5,165",520
BRASOV,COMUNA,HOLBAV,"1,268",58
BRASOV,COMUNA,HOMOROD,"2,348",321
BRASOV,COMUNA,JIBERT,"2,443",472
BRASOV,COMUNA,LISA,"1,714",296
BRASOV,COMUNA,MAIERUS,"3,007",187
BRASOV,COMUNA,MANDRA,"3,060",368
BRASOV,COMUNA,MOIECIU,"4,672","1,634"
BRASOV,COMUNA,ORMENIS,"2,179",164
BRASOV,COMUNA,PARAU,"2,217",271
BRASOV,COMUNA,POIANA MARULUI,"3,178",136
BRASOV,COMUNA,PREJMER,"9,449",993
BRASOV,COMUNA,RACOS,"3,531",351
BRASOV,COMUNA,RECEA,"3,307",472
BRASOV,COMUNA,SAMBATA DE SUS,"1,582",324
BRASOV,COMUNA,SANPETRU,"5,022",468
BRASOV,COMUNA,SERCAIA,"3,214",480
BRASOV,COMUNA,SINCA,"3,788",455
BRASOV,COMUNA,SINCA-NOUA,"1,653",126
BRASOV,COMUNA,SOARS,"1,911",407
BRASOV,COMUNA,TARLUNGENI,"8,903","1,261"
BRASOV,COMUNA,TELIU,"4,370",281
BRASOV,COMUNA,TICUS,"1,030",175
BRASOV,COMUNA,UCEA,"2,422",443
BRASOV,COMUNA,UNGRA,"2,166",180
BRASOV,COMUNA,VAMA BUZAULUI,"3,361",855
BRASOV,COMUNA,VISTEA,"2,074",680
BRASOV,COMUNA,VOILA,"3,186",520
BRASOV,COMUNA,VULCAN,"4,919",398
BRAILA,MUNICIPIU,BRAILA,"204,275","4,201"
BRAILA,ORAS,FAUREI,"3,866",295
BRAILA,ORAS,IANCA,"10,887","1,615"
BRAILA,ORAS,INSURATEI,"6,830",935
BRAILA,COMUNA,BARAGANU,"3,184",499
BRAILA,COMUNA,BERTESTII DE JOS,"3,065",291
BRAILA,COMUNA,BORDEI VERDE,"2,633",379
BRAILA,COMUNA,CAZASU,"3,468",711
BRAILA,COMUNA,CHISCANI,"5,870",723
BRAILA,COMUNA,CIOCILE,"2,654",315
BRAILA,COMUNA,CIRESU,"3,138",561
BRAILA,COMUNA,DUDESTI,"3,609",484
BRAILA,COMUNA,FRECATEI,"1,473",467
BRAILA,COMUNA,GALBENU,"3,170",355
BRAILA,COMUNA,GEMENELE,"1,787",452
BRAILA,COMUNA,GRADISTEA,"2,219",241
BRAILA,COMUNA,GROPENI,"3,261",270
BRAILA,COMUNA,JIRLAU,"3,165",258
BRAILA,COMUNA,MARASU,"2,968",552
BRAILA,COMUNA,MAXINENI,"3,432",635
BRAILA,COMUNA,MIRCEA VODA,"3,311",450
BRAILA,COMUNA,MOVILA MIRESII,"4,173",394
BRAILA,COMUNA,RACOVITA,"1,182",255
BRAILA,COMUNA,RAMNICELU,"2,088",369
BRAILA,COMUNA,ROMANU,"1,897",394
BRAILA,COMUNA,ROSIORI,"2,810",428
BRAILA,COMUNA,SALCIA TUDOR,"2,640",463
BRAILA,COMUNA,SCORTARU NOU,"1,359",338
BRAILA,COMUNA,SILISTEA,"1,868",344
BRAILA,COMUNA,STANCUTA,"3,489",563
BRAILA,COMUNA,SURDILA GAISEANCA,"2,489",232
BRAILA,COMUNA,SURDILA GRECI,"1,444",264
BRAILA,COMUNA,SUTESTI,"4,456",282
BRAILA,COMUNA,TICHILESTI,"3,747",323
BRAILA,COMUNA,TRAIAN,"3,554",670
BRAILA,COMUNA,TUDOR VLADIMIRESCU,"1,923",427
BRAILA,COMUNA,TUFESTI,"5,404",566
BRAILA,COMUNA,ULMU,"3,762",507
BRAILA,COMUNA,UNIREA,"2,592",463
BRAILA,COMUNA,VADENI,"4,145",474
BRAILA,COMUNA,VICTORIA,"3,816",383
BRAILA,COMUNA,VISANI,"2,413",240
BRAILA,COMUNA,VIZIRU,"6,079",556
BRAILA,COMUNA,ZAVOAIA,"3,217",402
BUZAU,MUNICIPIU,BUZAU,"128,192","4,720"
BUZAU,MUNICIPIU,RIMNICU SARAT,"38,489",850
BUZAU,ORAS,NEHOIU,"10,987",447
BUZAU,ORAS,PATIRLAGELE,"7,621",825
BUZAU,ORAS,POGOANELE,"7,362","1,081"
BUZAU,COMUNA,AMARU,"2,386",373
BUZAU,COMUNA,BALACEANU,"1,680",192
BUZAU,COMUNA,BALTA ALBA,"2,556",573
BUZAU,COMUNA,BECENI,"4,549",465
BUZAU,COMUNA,BERCA,"8,738",624
BUZAU,COMUNA,BISOCA,"2,649",592
BUZAU,COMUNA,BLAJANI,"1,043",161
BUZAU,COMUNA,BOLDU,"2,357",229
BUZAU,COMUNA,BOZIORU,"1,169",243
BUZAU,COMUNA,BRADEANU,"2,422",398
BUZAU,COMUNA,BRAESTI,"2,360",287
BUZAU,COMUNA,BREAZA,"2,627",364
BUZAU,COMUNA,BUDA,"3,010",366
BUZAU,COMUNA,C.A.ROSETTI,"3,752",532
BUZAU,COMUNA,CALVINI,"4,441",470
BUZAU,COMUNA,CANESTI,852,140
BUZAU,COMUNA,CATINA,"2,387",241
BUZAU,COMUNA,CERNATESTI,"3,833",449
BUZAU,COMUNA,CHILIILE,586,178
BUZAU,COMUNA,CHIOJDU,"3,462",516
BUZAU,COMUNA,CILIBIA,"1,882",340
BUZAU,COMUNA,CISLAU,"4,946",534
BUZAU,COMUNA,COCHIRLEANCA,"5,419",375
BUZAU,COMUNA,COLTI,"1,078",192
BUZAU,COMUNA,COSTESTI,"4,788",434
BUZAU,COMUNA,COZIENI,"2,009",599
BUZAU,COMUNA,FLORICA,"1,576",314
BUZAU,COMUNA,GALBINASI,"4,238",699
BUZAU,COMUNA,GHERASENI,"3,472",288
BUZAU,COMUNA,GHERGHEASA,"2,316",292
BUZAU,COMUNA,GLODEANU SARAT,"4,200",594
BUZAU,COMUNA,GLODEANU SILISTEA,"3,826",998
BUZAU,COMUNA,GREBANU,"5,453",803
BUZAU,COMUNA,GURA TEGHII,"3,399",477
BUZAU,COMUNA,LARGU,"1,606",230
BUZAU,COMUNA,LOPATARI,"3,904",439
BUZAU,COMUNA,LUCIU,"2,838",293
BUZAU,COMUNA,MAGURA,"2,185",294
BUZAU,COMUNA,MANZALESTI,"2,691",126
BUZAU,COMUNA,MARACINENI,"8,679",954
BUZAU,COMUNA,MARGARITESTI,699,164
BUZAU,COMUNA,MEREI,"6,839","1,225"
BUZAU,COMUNA,MIHAILESTI,"1,996",222
BUZAU,COMUNA,MOVILA BANULUI,"2,592",308
BUZAU,COMUNA,MURGESTI,993,133
BUZAU,COMUNA,NAENI,"1,822",190
BUZAU,COMUNA,ODAILE,866,250
BUZAU,COMUNA,PADINA,"4,167",552
BUZAU,COMUNA,PANATAU,"2,482",348
BUZAU,COMUNA,PARDOSI,467,116
BUZAU,COMUNA,PIETROASELE,"3,390",403
BUZAU,COMUNA,PIRSCOV,"5,759",795
BUZAU,COMUNA,PODGORIA,"3,160",222
BUZAU,COMUNA,POSTA CALNAU,"6,057",640
BUZAU,COMUNA,PUIESTI,"4,022",443
BUZAU,COMUNA,RACOVITENI,"1,349",227
BUZAU,COMUNA,RIMNICELU,"4,750",363
BUZAU,COMUNA,ROBEASCA,"1,072",184
BUZAU,COMUNA,RUSETU,"3,798",396
BUZAU,COMUNA,SAGEATA,"4,888",540
BUZAU,COMUNA,SAHATENI,"3,406",387
BUZAU,COMUNA,SAPOCA,"3,359",331
BUZAU,COMUNA,SARULESTI,"1,315",322
BUZAU,COMUNA,SCORTOASA,"2,916",907
BUZAU,COMUNA,SCUTELNICI,"2,279",342
BUZAU,COMUNA,SIRIU,"3,088",410
BUZAU,COMUNA,SMEENI,"6,745",519
BUZAU,COMUNA,STALPU,"3,102",215
BUZAU,COMUNA,TINTESTI,"4,556",646
BUZAU,COMUNA,TISAU,"4,681",345
BUZAU,COMUNA,TOPLICENI,"4,314",356
BUZAU,COMUNA,ULMENI,"3,154",377
BUZAU,COMUNA,UNGURIU,"2,493",205
BUZAU,COMUNA,VADU PASII,"9,889","1,336"
BUZAU,COMUNA,VALCELELE,"1,476",218
BUZAU,COMUNA,VALEA RAMNICULUI,"5,690",270
BUZAU,COMUNA,VALEA SALCIEI,755,150
BUZAU,COMUNA,VERNESTI,"9,219","1,286"
BUZAU,COMUNA,VINTILA VODA,"3,130",503
BUZAU,COMUNA,VIPERESTI,"3,689",390
BUZAU,COMUNA,ZARNESTI,"5,016",536
BUZAU,COMUNA,ZIDURI,"4,494",517
CARAS - SEVERIN,MUNICIPIU,RESITA,"79,894","1,906"
CARAS - SEVERIN,MUNICIPIU,CARANSEBES,"27,870","1,220"
CARAS - SEVERIN,ORAS,ANINA,"8,259",659
CARAS - SEVERIN,ORAS,BOCSA,"16,727","1,375"
CARAS - SEVERIN,ORAS,HERCULANE,"5,706",258
CARAS - SEVERIN,ORAS,MOLDOVA NOUA,"12,565",321
CARAS - SEVERIN,ORAS,ORAVITA,"12,287",835
CARAS - SEVERIN,ORAS,OTELU ROSU,"11,506",572
CARAS - SEVERIN,COMUNA,ARMENIS,"2,426",454
CARAS - SEVERIN,COMUNA,BANIA,"1,927",165
CARAS - SEVERIN,COMUNA,BAUTARI,"2,595",509
CARAS - SEVERIN,COMUNA,BERLISTE,"1,150",199
CARAS - SEVERIN,COMUNA,BERZEASCA,"2,779",732
CARAS - SEVERIN,COMUNA,BERZOVIA,"3,956",656
CARAS - SEVERIN,COMUNA,BOLVASNITA,"1,414",110
CARAS - SEVERIN,COMUNA,BOZOVICI,"3,182",275
CARAS - SEVERIN,COMUNA,BREBU,"1,124",296
CARAS - SEVERIN,COMUNA,BREBU NOU,133,271
CARAS - SEVERIN,COMUNA,BUCHIN,"2,141",278
CARAS - SEVERIN,COMUNA,BUCOSNITA,"2,937",175
CARAS - SEVERIN,COMUNA,CARASOVA,"2,996",179
CARAS - SEVERIN,COMUNA,CARBUNARI,990,169
CARAS - SEVERIN,COMUNA,CICLOVA ROMANA,"1,613",237
CARAS - SEVERIN,COMUNA,CIUCHICI,"1,136",240
CARAS - SEVERIN,COMUNA,CIUDANOVITA,611,75
CARAS - SEVERIN,COMUNA,COPACELE,"1,112",452
CARAS - SEVERIN,COMUNA,CORNEA,"1,833",141
CARAS - SEVERIN,COMUNA,CORNEREVA,"2,907",976
CARAS - SEVERIN,COMUNA,C-TIN DAICOVICI,"3,019",416
CARAS - SEVERIN,COMUNA,DALBOSET,"1,651",249
CARAS - SEVERIN,COMUNA,DOCLIN,"1,989",405
CARAS - SEVERIN,COMUNA,DOGNECEA,"2,073",110
CARAS - SEVERIN,COMUNA,DOMASNEA,"1,312",200
CARAS - SEVERIN,COMUNA,EFTIMIE MURGU,"1,651",108
CARAS - SEVERIN,COMUNA,EZERIS,"1,399",240
CARAS - SEVERIN,COMUNA,FARLIUG,"1,915",511
CARAS - SEVERIN,COMUNA,FOROTIC,"1,837",362
CARAS - SEVERIN,COMUNA,GARNIC,"1,345",156
CARAS - SEVERIN,COMUNA,GLIMBOCA,"1,945",161
CARAS - SEVERIN,COMUNA,GORUIA,890,137
CARAS - SEVERIN,COMUNA,GRADINARI,"2,169",275
CARAS - SEVERIN,COMUNA,IABLANITA,"2,231",223
CARAS - SEVERIN,COMUNA,LAPUSNICEL,"1,264",121
CARAS - SEVERIN,COMUNA,LAPUSNICU MARE,"1,709",103
CARAS - SEVERIN,COMUNA,LUNCAVITA,"2,653",161
CARAS - SEVERIN,COMUNA,LUPAC,"2,893",120
CARAS - SEVERIN,COMUNA,MARGA,"1,196",94
CARAS - SEVERIN,COMUNA,MAURENI,"2,724",354
CARAS - SEVERIN,COMUNA,MEHADIA,"4,183",349
CARAS - SEVERIN,COMUNA,MEHADICA,715,59
CARAS - SEVERIN,COMUNA,NAIDAS,"1,182",125
CARAS - SEVERIN,COMUNA,OBREJA,"3,587",270
CARAS - SEVERIN,COMUNA,OCNA DE FIER,726,77
CARAS - SEVERIN,COMUNA,PALTINIS,"2,525",590
CARAS - SEVERIN,COMUNA,PESCARI- CORONINI,"1,884",141
CARAS - SEVERIN,COMUNA,POJOJENA,"3,001",189
CARAS - SEVERIN,COMUNA,PRIGOR,"2,513",403
CARAS - SEVERIN,COMUNA,RACASDIA,"2,130",455
CARAS - SEVERIN,COMUNA,RAMNA,"1,560",422
CARAS - SEVERIN,COMUNA,RUSCA MONTANA,"2,003",144
CARAS - SEVERIN,COMUNA,SACU,"1,604",322
CARAS - SEVERIN,COMUNA,SASCA MONTANA,"1,515",312
CARAS - SEVERIN,COMUNA,SICHEVITA,"2,371",298
CARAS - SEVERIN,COMUNA,SLATINA TIMIS,"2,971",620
CARAS - SEVERIN,COMUNA,SOCOL,"2,022",188
CARAS - SEVERIN,COMUNA,SOPOTU NOU,"1,264",643
CARAS - SEVERIN,COMUNA,TEREGOVA,"4,085",190
CARAS - SEVERIN,COMUNA,TICVANIU MARE,"2,101",367
CARAS - SEVERIN,COMUNA,TIRNOVA,"1,765",123
CARAS - SEVERIN,COMUNA,TOPLET,"2,602",197
CARAS - SEVERIN,COMUNA,TURNU RUIENI,"3,531",202
CARAS - SEVERIN,COMUNA,VALIUG,927,283
CARAS - SEVERIN,COMUNA,VARADIA,"1,589",252
CARAS - SEVERIN,COMUNA,VERMES,"1,611",414
CARAS - SEVERIN,COMUNA,VRANI,"1,189",174
CARAS - SEVERIN,COMUNA,ZAVOI,"4,077",456
CARAS - SEVERIN,COMUNA,ZORLENTIU MARE,953,305
CALARASI,MUNICIPIU,CALARASI,"71,951","3,599"
CALARASI,MUNICIPIU,OLTENITA,"26,373","1,182"
CALARASI,ORAS,BUDESTI,"7,118",663
CALARASI,ORAS,FUNDULEA,"6,681","1,955"
CALARASI,ORAS,LEHLIU GARA,"6,258",671
CALARASI,COMUNA,AL.ODOBESCU,"2,765",487
CALARASI,COMUNA,BELCIUGATELE,"2,061",563
CALARASI,COMUNA,BORCEA,"8,413",821
CALARASI,COMUNA,CASCIOARELE,"1,801",177
CALARASI,COMUNA,CHIRNOGI,"7,664",571
CALARASI,COMUNA,CHISELET,"3,439",356
CALARASI,COMUNA,CIOCANESTI,"4,300",824
CALARASI,COMUNA,CRIVAT,"2,181",427
CALARASI,COMUNA,CURCANI,"5,353",544
CALARASI,COMUNA,CUZA VODA,"4,127",746
CALARASI,COMUNA,DICHISENI,"1,661",214
CALARASI,COMUNA,DOR MARUNT,"6,969","1,268"
CALARASI,COMUNA,DOROBANTU,"2,821",500
CALARASI,COMUNA,DRAGALINA,"8,529",873
CALARASI,COMUNA,DRAGOS VODA,"2,944",643
CALARASI,COMUNA,FRASINET,"1,697","1,019"
CALARASI,COMUNA,FRUMUSANI,"4,703",971
CALARASI,COMUNA,FUNDENI,"4,815",841
CALARASI,COMUNA,GALBINASI,"3,544",191
CALARASI,COMUNA,GRADISTEA,"4,657",768
CALARASI,COMUNA,GURBANESTI,"1,318",319
CALARASI,COMUNA,ILEANA,"3,113","1,050"
CALARASI,COMUNA,INDEPENDENTA,"3,396",467
CALARASI,COMUNA,JEGALIA,"4,341",345
CALARASI,COMUNA,LEHLIU SAT,"2,752",431
CALARASI,COMUNA,LUICA,"2,035",308
CALARASI,COMUNA,LUPSANU,"3,087",529
CALARASI,COMUNA,MANASTIREA,"5,645",608
CALARASI,COMUNA,MITRENI,"4,101",437
CALARASI,COMUNA,MODELU,"9,829",708
CALARASI,COMUNA,NANA,"2,421",248
CALARASI,COMUNA,NIC.BALCESCU,"1,520",262
CALARASI,COMUNA,PERISORU,"5,326",855
CALARASI,COMUNA,PLATARESTI,"3,537",388
CALARASI,COMUNA,RADOVANU,"4,270",738
CALARASI,COMUNA,ROSETI,"6,100",380
CALARASI,COMUNA,SARULESTI,"3,093",764
CALARASI,COMUNA,SOHATU,"2,877",482
CALARASI,COMUNA,SOLDANU,"3,331",248
CALARASI,COMUNA,SPANTOV,"4,616",436
CALARASI,COMUNA,STEFAN CEL MARE,"3,246",300
CALARASI,COMUNA,STEFAN VODA,"2,436",403
CALARASI,COMUNA,TAMADAU MARE,"2,354",325
CALARASI,COMUNA,ULMENI,"5,015",446
CALARASI,COMUNA,ULMU,"1,430",289
CALARASI,COMUNA,UNIREA,"2,682",305
CALARASI,COMUNA,VALCELELE,"1,759",433
CALARASI,COMUNA,VALEA ARGOVEI,"2,331",400
CALARASI,COMUNA,VASILATI,"4,245",855
CALARASI,COMUNA,VLAD TEPES,"2,149",414
CLUJ,MUNICIPIU,CLUJ-NAPOCA,"304,509","7,029"
CLUJ,MUNICIPIU,CAMPIA-TURZII,"25,738",703
CLUJ,MUNICIPIU,DEJ,"37,332","1,750"
CLUJ,MUNICIPIU,GHERLA,"21,895",642
CLUJ,MUNICIPIU,TURDA,"55,597","1,774"
CLUJ,ORAS,ORS. HUEDIN,"9,642",577
CLUJ,COMUNA,AGHIRESU,"6,894",677
CLUJ,COMUNA,AITON,"1,112",323
CLUJ,COMUNA,ALUNIS,"1,203",480
CLUJ,COMUNA,APAHIDA,"11,330","1,007"
CLUJ,COMUNA,ASCHILEU,"1,617",464
CLUJ,COMUNA,BACIU,"10,184",490
CLUJ,COMUNA,BAISOARA,"2,181",478
CLUJ,COMUNA,BELIS,"1,267",565
CLUJ,COMUNA,BOBILNA,"1,572",578
CLUJ,COMUNA,BONTIDA,"5,064",668
CLUJ,COMUNA,BORSA,"1,427",531
CLUJ,COMUNA,BUZA,"1,247",415
CLUJ,COMUNA,CAIANU,"2,377",395
CLUJ,COMUNA,CALARASI,"2,514",335
CLUJ,COMUNA,CALATELE,"2,377",565
CLUJ,COMUNA,CAMARASU,"2,704",461
CLUJ,COMUNA,CAPUSU MARE,"3,224",651
CLUJ,COMUNA,CASEIU,"4,919",602
CLUJ,COMUNA,CATINA,"1,899",378
CLUJ,COMUNA,CEANU MARE,"3,945","1,339"
CLUJ,COMUNA,CHINTENI,"3,041",803
CLUJ,COMUNA,CHIUIESTI,"2,527",361
CLUJ,COMUNA,CITCAU,"2,410",346
CLUJ,COMUNA,CIUCEA,"1,587",240
CLUJ,COMUNA,CIURILA,"1,516",452
CLUJ,COMUNA,COJOCNA,"4,357",736
CLUJ,COMUNA,CORNESTI,"1,516",676
CLUJ,COMUNA,CUZDRIOARA,"2,933",307
CLUJ,COMUNA,DABICA,"1,532",502
CLUJ,COMUNA,FELEACU,"3,727",890
CLUJ,COMUNA,FIZESU GHERLII,"2,586",380
CLUJ,COMUNA,FLORESTI,"21,901","1,649"
CLUJ,COMUNA,FRATA,"4,012",749
CLUJ,COMUNA,GEACA,"1,610",461
CLUJ,COMUNA,GILAU,"8,878",754
CLUJ,COMUNA,GIRBAU,"2,534",370
CLUJ,COMUNA,IARA,"4,255",721
CLUJ,COMUNA,ICLOD,"4,261","1,070"
CLUJ,COMUNA,IZVORU CRISULUI,"1,597",204
CLUJ,COMUNA,JICHISU DE JOS,"1,194",207
CLUJ,COMUNA,JUCU,"4,384",654
CLUJ,COMUNA,LUNA,"4,752",388
CLUJ,COMUNA,MAGURI-RACATAU,"2,193",920
CLUJ,COMUNA,MANASTIRENI,"1,527",293
CLUJ,COMUNA,MARGAU,"1,512",718
CLUJ,COMUNA,MARISEL,"1,480",386
CLUJ,COMUNA,MICA,"3,831",605
CLUJ,COMUNA,MIHAI VITEAZU,"5,678",575
CLUJ,COMUNA,MINTIU GHERLII,"3,929",625
CLUJ,COMUNA,MOCIU,"3,422",640
CLUJ,COMUNA,MOLDOVENESTI,"3,421",736
CLUJ,COMUNA,NEGRENI,"2,423",257
CLUJ,COMUNA,PALATCA,"1,134",594
CLUJ,COMUNA,PANTICEU,"1,831",574
CLUJ,COMUNA,PETRESTII DE JOS,"1,580",498
CLUJ,COMUNA,PLOSCOS,665,221
CLUJ,COMUNA,POIENI,"5,111","1,079"
CLUJ,COMUNA,RECEA-CRISTUR,"1,509",484
CLUJ,COMUNA,RISCA,"1,455",561
CLUJ,COMUNA,SACUIEU,"1,420",387
CLUJ,COMUNA,SANDULESTI,"1,959",255
CLUJ,COMUNA,SAVADISLA,"4,436",501
CLUJ,COMUNA,SIC,"2,442",310
CLUJ,COMUNA,SINCRAIU,"1,661",327
CLUJ,COMUNA,SINMARTIN,"1,416",348
CLUJ,COMUNA,SINPAUL,"2,500",530
CLUJ,COMUNA,SUATU,"1,665",441
CLUJ,COMUNA,TAGA,"1,932",617
CLUJ,COMUNA,TRITENII DE JOS,"4,681",656
CLUJ,COMUNA,TURENI,"2,382",598
CLUJ,COMUNA,UNGURAS,"2,791",306
CLUJ,COMUNA,VAD,"1,941",408
CLUJ,COMUNA,VALEA IERII,889,515
CLUJ,COMUNA,VIISOARA,"5,937",478
CLUJ,COMUNA,VULTURENI,"1,409",499
CONSTANTA,MUNICIPIU,CONSTANTA,"296,695","5,995"
CONSTANTA,MUNICIPIU,MANGALIA,"39,198","1,836"
CONSTANTA,MUNICIPIU,MEDGIDIA,"43,121","1,211"
CONSTANTA,ORAS,BANEASA,"5,493",656
CONSTANTA,ORAS,CERNAVODA,"18,179",671
CONSTANTA,ORAS,EFORIE,"10,663",566
CONSTANTA,ORAS,HARSOVA,"10,466",358
CONSTANTA,ORAS,MURFATLAR,"10,741",547
CONSTANTA,ORAS,NAVODARI,"37,133","2,254"
CONSTANTA,ORAS,NEGRUVODA,"5,545",632
CONSTANTA,ORAS,OVIDIU,"14,518",787
CONSTANTA,ORAS,TECHIRGHIOL,"7,783",394
CONSTANTA,COMUNA,23 AUGUST,"5,569",971
CONSTANTA,COMUNA,ADAMCLISI,"2,339",505
CONSTANTA,COMUNA,AGIGEA,"7,537","2,497"
CONSTANTA,COMUNA,ALBESTI,"3,542",680
CONSTANTA,COMUNA,ALIMAN,"2,866",288
CONSTANTA,COMUNA,AMZACEA,"2,721",466
CONSTANTA,COMUNA,BARAGANU,"1,803",373
CONSTANTA,COMUNA,CASTELU,"5,350",387
CONSTANTA,COMUNA,CERCHEZU,"1,442",425
CONSTANTA,COMUNA,CHIRNOGENI,"3,301",621
CONSTANTA,COMUNA,CIOBANU,"3,415",340
CONSTANTA,COMUNA,CIOCARLIA,"3,035",443
